0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9.199,8.964,8.852,9.339,9.476,9.148,8.936,9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037
8.964,8.852,9.339,9.476,9.148,8.936,9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368
8.852,9.339,9.476,9.148,8.936,9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148
9.339,9.476,9.148,8.936,9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429
9.476,9.148,8.936,9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293
9.148,8.936,9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533
8.936,9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605
9.053,9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684
9.117,9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688
9.388,8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565
8.76,9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622
9.55,10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793
10.005,10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969
10.184,9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31
9.923,9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864
9.531,9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138
9.231,9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913
9.323,9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169
9.488,9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019
9.228,9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019,15.508
9.037,9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019,15.508,14.65
9.368,9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019,15.508,14.65,14.236
9.148,9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019,15.508,14.65,14.236,13.971
9.429,10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019,15.508,14.65,14.236,13.971,13.583
10.293,10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019,15.508,14.65,14.236,13.971,13.583,13.746
10.533,10.605,10.684,10.688,10.565,10.622,10.793,11.969,18.31,19.864,18.138,17.913,17.169,16.019,15.508,14.65,14.236,13.971,13.583,13.746,13.796
17.3,19.6,16.4,14.9,15.0,12.8,15.9,14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271
19.6,16.4,14.9,15.0,12.8,15.9,14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483
16.4,14.9,15.0,12.8,15.9,14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59
14.9,15.0,12.8,15.9,14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771
15.0,12.8,15.9,14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62
12.8,15.9,14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08
15.9,14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353
14.0,11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878
11.4,13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748
13.700000000000001,12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48
12.700000000000001,13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603
13.6,15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268
15.280000000000001,13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674
13.64,13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023
13.870000000000001,13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598
13.57,13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683
13.35,13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817
13.657,11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003
11.127,11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159
11.091,12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883
12.271,12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643
12.483,12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514
12.59,10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763
10.771,13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273
13.62,13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43
13.08,12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252
12.353,10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43
10.878,10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673
10.748,13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086
13.48,13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236
13.603,12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022
12.268,12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854
12.674,12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623
12.023,12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075
12.598,11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136
11.683,12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824
12.817,13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06
13.003,12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378
12.159,12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276
12.883,12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507
12.643,12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998
12.514,12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47
12.763,12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481
12.273,12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545
12.43,12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951
12.252,12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75
12.43,11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484
11.673,12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523
12.086,12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701
12.236,12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926
12.022,11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531
11.854,11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069
11.623,11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868
11.075,11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917
11.136,10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388
10.824,11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428
11.06,11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211
11.378,11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042
11.276,11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909
11.507,11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146
11.998,12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255
12.47,12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883
12.481,12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247
12.545,12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816
12.951,12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5
12.75,13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203
13.484,13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873
13.523,13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806
13.701,13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432
13.926,13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716
13.531,14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537
14.069,13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853
13.868,14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947
14.917,16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002
16.388,16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706
16.428,16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762
16.211,16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981
16.042,15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244
15.909,16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638
16.146,15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39
15.255,15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663
15.883,14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533
14.247,13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486
13.816,14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349
14.5,14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098
14.203,12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711
12.873,12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045
12.806,12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688
12.432,11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6
11.716,11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498
11.537,11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501
11.853,10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934
10.947,11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704
11.002,10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162
10.706,9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051
9.762,10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536
10.981,10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745
10.244,10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327
10.638,10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885
10.39,10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11
10.663,10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188
10.533,10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161
10.486,10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844
10.349,10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938
10.098,9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822
9.711,10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334
10.045,10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313
10.688,10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203
10.6,11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22
11.498,11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449
11.501,10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925
10.934,11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641
11.704,11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645
11.162,11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114
11.051,10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595
10.536,10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969
10.745,11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233
11.327,11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671
11.885,11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918
11.11,12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831
12.188,12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051
12.161,11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238
11.844,11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556
11.938,11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94
11.822,11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089
11.334,11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361
11.313,11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451
11.203,11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803
11.22,11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247
11.449,10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247,15.124
10.925,10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247,15.124,14.872
10.641,10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247,15.124,14.872,14.576
10.645,11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247,15.124,14.872,14.576,14.192
11.114,10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247,15.124,14.872,14.576,14.192,14.394
10.595,10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247,15.124,14.872,14.576,14.192,14.394,14.174
10.969,11.233,11.671,11.918,11.831,12.051,12.238,12.556,12.94,15.089,16.361,16.451,15.803,16.247,15.124,14.872,14.576,14.192,14.394,14.174,12.95
